Year,MatchID,RoundID,Match_Date,Match_Time,Day_of_Week,Month,Stage_Std,Stage_Order,Stage_Raw,Days_Into_Tournament,Rest_Days,Stadium,City,Host_Country,Home_Team,Away_Team,Tournament_Host,Is_Host_Home,Is_Host_Away,Player_Team,Team_Initials,Player_Name,Shirt_Number,Coach,Is_Starter,Is_Substitute,Is_Captain,Is_GK,Is_Home_Team,Is_Host_Team,Goals,Own_Goals,Goals_Fully_Attributed,Yellow_Cards,Red_Cards,Second_Yellow_Red,Effective_Red_Cards,Suspended_Next_Match,Penalties_Scored,Missed_Penalties,Subbed_In,Subbed_Out,Match_Result,Win_Conditions,Team_Won,Team_Goals_For,Team_Goals_Against,Total_Goals,Goal_Diff,HT_Home_Goals,HT_Away_Goals,Attendance,Tournament_Winner,Qualified_Teams,Tournament_Matches,Tournament_Total_Goals
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Abdulaziz AL ANBARI,10.0,PARREIRA Carlos Alberto (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Graham RIX,15.0,GREENWOOD Ron (ENG),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Yusuf FARAJ,12.0,PARREIRA Carlos Alberto (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Phil THOMPSON,18.0,GREENWOOD Ron (ENG),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Abdullah MAYUF,14.0,PARREIRA Carlos Alberto (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Ray WILKINS,19.0,GREENWOOD Ron (ENG),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Faisal AL DAKHIL,16.0,PARREIRA Carlos Alberto (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Ray CLEMENCE,1.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Jamal AL QABANDI,4.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Viv ANDERSON,2.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Jasem SULTAN,9.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Trevor BROOKING,3.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Nasser AL GHANEM,11.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Terry BUTCHER,4.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Mubarak MUBARAK,13.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Kevin KEEGAN,7.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Sami AL HASHASH,15.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Terry McDERMOTT,10.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Hamud AL SHEMMARI,17.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,1,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Joe CORRIGAN,13.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Mohamed KARAM,18.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Bryan ROBSON,16.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Mouayad AL HADDAD,19.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Kenny SANSOM,17.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Abdulaziz MOHAMMED,20.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Peter WITHE,20.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Adam ADAM,21.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,5.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,England,ENG,Tony WOODCOCK,21.0,GREENWOOD Ron (ENG),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,1,0,39700,Italy,24,52,146
1982,882,293,1982-06-25,17:15,Friday,6,Group Stage,1,Group 4,12,4.0,San Mames,Bilbao,Spain,England,Kuwait,Spain,False,False,Kuwait,KUW,Jassem BAHMAN,22.0,PARREIRA Carlos Alberto (BRA),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,1,0,39700,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Pat JENNINGS,1.0,BINGHAM Billy (NIR),True,False,False,True,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Luis ARCONADA,1.0,SANTAMARIA Jose (URU),True,False,True,True,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Jimmy NICHOLL,2.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Jose Antonio CAMACHO,2.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Mal DONAGHY,3.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,0,1,0,1,True,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Rafael GORDILLO,3.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,David McCREERY,4.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Miguel ALONSO,4.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Chris NICHOLL,5.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Miguel TENDILLO,5.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Martin O NEILL,8.0,BINGHAM Billy (NIR),True,False,True,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Jose ALEXANKO,6.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Gerry ARMSTRONG,9.0,BINGHAM Billy (NIR),True,False,False,False,True,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,JUANITO,7.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,1,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Sam McILROY,10.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,1,0,0,0,False,0,0,0,1,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Jesus SATRUSTEGUI,9.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,1,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Billy HAMILTON,11.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,1,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,LOPEZ UFARTE,11.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,1,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,John McCLELLAND,12.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Enrique SAURA,15.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Norman WHITESIDE,16.0,BINGHAM Billy (NIR),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,1,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Jose SANCHEZ,16.0,SANTAMARIA Jose (URU),True,False,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,John O NEILL,6.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Joaquin ALONSO,8.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Noel BROTHERSTON,7.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Jesus ZAMORA,10.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Sammy NELSON,13.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,1,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Santiago URQUIAGA,12.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Tommy CASSIDY,14.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,1,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Manuel JIMENEZ,13.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Thomas FINNEY,15.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Antonio MACEDA,14.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Jim PLATT,17.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Ricardo GALLEGO,17.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,1,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,John JAMESON,18.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Pedro URALDE,18.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Felix HEALEY,19.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,SANTILLANA,19.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Jim CLEARY,20.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,QUINI,20.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,1,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,4.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Northern Ireland,NIR,Bobby CAMPBELL,21.0,BINGHAM Billy (NIR),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,1,0,1,1,0,0,49562,Italy,24,52,146
1982,902,293,1982-06-25,21:00,Friday,6,Group Stage,1,Group 5,13,5.0,Luis Casanova,Valencia,Spain,Northern Ireland,Spain,Spain,False,True,Spain,ESP,Francisco URRUTICOECHEA,21.0,SANTAMARIA Jose (URU),False,True,False,False,False,True,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,1,1,1,0,0,49562,Italy,24,52,146
