roundid,matchid,team_initials,coach_name,line_up,shirt_number,player_name,position,event,year,datetime,stage,stadium,city,home_team_name,home_team_goals,away_team_goals,away_team_name,win_conditions,attendance,half_time_home_goals,half_time_away_goals,referee,home_team_initials,away_team_initials,host_country,winner,runners_up,third,fourth,goalsscored,qualifiedteams,matchesplayed,tournament_attendance,total_goals,match_result,is_goal_scorer
293,1012,TCH,VENGLOS Jozef (SVK),Starting,21,Zdenek HRUSKA,GK,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,1,Ahmed AL TARABULSI,GK,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,3,Jan FIALA,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,2,Naim FAJAH,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,4,Ladislav JURKEMIK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,3,Mahboud MUBARAK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,5,Jozef BARMOS,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,5,Walid AL MUBARAK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,8,Antonin PANENKA,Unknown,P21',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,6,Saad AL HUTTI,C,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,9,Ladislav VIZEK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,8,Abdulaziz AL BALUSHI,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,10,Tomas KRIZ,Unknown,O61',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,9,Jasem SULTAN,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,11,Zdenek NEHODA,C,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,10,Abdulaziz AL ANBARI,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,13,Jan BERGER,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,14,Abdullah MAYUF,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Starting,15,Jozef KUKUCKA,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,16,Faisal AL DAKHIL,Unknown,G57',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,1
293,1012,TCH,VENGLOS Jozef (SVK),Starting,18,Petr JANECKA,Unknown,O68',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Starting,18,Mohamed KARAM,Unknown,O57',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,1,Stanislav SEMAN,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,4,Jamal AL QABANDI,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,2,Frantisek JAKUBEC,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,7,Fathi MATAR,Unknown,I57',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,6,Rostilav VOJACEK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,11,Nasser AL GHANEM,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,7,Jan KOZAK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,12,Yusuf FARAJ,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,12,Premysl BICOVSKY,Unknown,I61',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,13,Mubarak MUBARAK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,14,Libor RADIMEC,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,15,Sami AL HASHASH,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,16,Pavel CHALOUPKA,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,17,Hamud AL SHEMMARI,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,17,Frantisek STAMBACHER,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,19,Mouayad AL HADDAD,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,19,Marian MASNY,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,20,Abdulaziz MOHAMMED,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,20,Vlastimil PETRZELA,Unknown,I68',1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,21,Adam ADAM,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,TCH,VENGLOS Jozef (SVK),Substitute,22,Karel STROMSIK,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1012,KUW,PARREIRA Carlos Alberto (BRA),Substitute,22,Jassem BAHMAN,Unknown,No Event,1982,1982-06-17 17:45:00,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,Normal,25000,1,0,DWOMOH Benjamin (GHA),TCH,KUW,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,1,Dragan PANTELIC,GK,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,1,Pat JENNINGS,GK,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,3,Ivan GUDELJ,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,2,Jimmy NICHOLL,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,4,Velimir ZAJEC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,3,Mal DONAGHY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,5,Nenad STOJKOVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,4,David McCREERY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,7,Vladimir PETROVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,5,Chris NICHOLL,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,8,Edhem SLJIVO,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,8,Martin O NEILL,C,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,11,Zlatko VUJOVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,9,Gerry ARMSTRONG,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,13,Safet SUSIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,10,Sam McILROY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,14,Nikola JOVANOVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,11,Billy HAMILTON,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,15,Milos HRSTIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,12,John McCLELLAND,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Starting,20,Ivica SURJAK,C,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Starting,16,Norman WHITESIDE,Unknown,Y1',1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,2,Ive JEROLIMOV,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,6,John O NEILL,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,6,Zlatko KRMPOTIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,7,Noel BROTHERSTON,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,9,Zoran VUJOVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,13,Sammy NELSON,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,10,Zvonko ZIVKOVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,14,Tommy CASSIDY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,12,Ivan PUDAR,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,15,Thomas FINNEY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
